NHS England Region,Code,Name,Up to 01-Mar-20,Awaiting verification,Total,date,num_deaths,sum_deaths_rolling_week
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-15,10.0,54.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-16,10.0,60.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-17,8.0,63.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-18,4.0,58.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-19,4.0,55.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-20,3.0,48.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-21,4.0,43.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-22,1.0,34.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-23,4.0,28.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-24,4.0,24.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-25,3.0,23.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-26,2.0,21.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-27,2.0,20.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-28,5.0,21.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-29,2.0,22.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-04-30,5.0,23.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-01,0.0,19.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-02,0.0,16.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-03,7.0,21.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-04,4.0,23.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-05,2.0,20.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-06,3.0,21.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-07,4.0,20.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-08,2.0,22.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-09,0.0,22.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-10,0.0,15.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-11,2.0,13.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-12,2.0,13.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-13,0.0,10.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-14,2.0,8.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-15,1.0,7.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-16,0.0,7.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-17,2.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-18,0.0,7.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-19,0.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-20,2.0,7.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-21,1.0,6.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-22,2.0,7.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-23,1.0,8.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-24,3.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-25,0.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-26,2.0,11.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-27,0.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-28,1.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-29,2.0,9.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-30,0.0,8.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-05-31,0.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-01,1.0,6.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-02,1.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-03,0.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-04,1.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-05,1.0,4.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-06,0.0,4.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-07,1.0,5.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-08,0.0,4.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-09,0.0,3.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-10,1.0,4.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-11,0.0,3.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-12,0.0,2.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-13,0.0,2.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-14,0.0,1.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-15,0.0,1.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-16,0.0,1.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-17,0.0,0.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-18,0.0,0.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-19,0.0,0.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-20,0.0,0.0
North West,RMC,BOLTON NHS FOUNDATION TRUST,0.0,0.0,221.0,2020-06-21,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-01,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-02,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-03,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-04,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-05,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-06,0.0,
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-07,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-08,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-09,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-10,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-11,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-12,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-13,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-14,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-15,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-16,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-17,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-18,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-19,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-20,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-21,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-22,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-23,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-24,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-25,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-26,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-27,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-28,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-29,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-30,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-03-31,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-01,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-02,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-03,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-04,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-05,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-06,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-07,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-08,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-09,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-10,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-11,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-12,1.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-13,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-14,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-15,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-16,1.0,2.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-17,0.0,2.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-18,0.0,2.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-19,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-20,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-21,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-22,0.0,1.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-23,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-24,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-25,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-26,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-27,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-28,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-29,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-04-30,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-01,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-02,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-03,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-04,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-05,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-06,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-07,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-08,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-09,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-10,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-11,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-12,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-13,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-14,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-15,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-16,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-17,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-18,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-19,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-20,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-21,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-22,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-23,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-24,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-25,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-26,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-27,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-28,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-29,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-30,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-05-31,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-01,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-02,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-03,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-04,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-05,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-06,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-07,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-08,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-09,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-10,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-11,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-12,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-13,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-14,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-15,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-16,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-17,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-18,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-19,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-20,0.0,0.0
North East and Yorkshire,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,0.0,0.0,2.0,2020-06-21,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-01,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-02,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-03,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-04,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-05,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-06,0.0,
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-07,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-08,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-09,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-10,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-11,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-12,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-13,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-14,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-15,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-16,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-17,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-18,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-19,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-20,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-21,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-22,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-23,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-24,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-25,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-26,0.0,0.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-27,1.0,1.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-28,2.0,3.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-29,2.0,5.0
North East and Yorkshire,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,219.0,2020-03-30,0.0,5.0
